;lon,lat,descr
-1.86987, 50.75969, "Num 36282"
-2.02825, 50.75982, "Num 36153"
-2.02801, 50.75991, "Num 36155"
-1.8881, 50.76047, "Num 36276"
-1.88821, 50.76062, "Num 36275"
-1.90194, 50.76216, "Num 36271"
-1.90207, 50.76235, "Num 36272"
-1.98814, 50.76309, "Num 36164"
-1.98845, 50.7631, "Num 36162"
-1.98583, 50.76344, "Num 36166"
-1.91054, 50.76347, "Num 36268"
-1.98569, 50.76348, "Num 36167"
-1.91028, 50.76356, "Num 36269"
-0.8647, 50.76629, "Num 36452"
4.38268, 50.76695, "Num 14394"
-1.89796, 50.76819, "Num 36274"
-1.89838, 50.7683, "Num 36273"
-1.92248, 50.76963, "Num 36263"
-1.9228, 50.76967, "Num 36262"
-1.88652, 50.7709, "Num 36277"
-2.01697, 50.77343, "Num 36157"
0.27127, 50.77354, "Num 36576"
0.27102, 50.77359, "Num 36575"
-2.0169, 50.77363, "Num 36156"
0.2732, 50.78075, "Num 36579"
0.27289, 50.78078, "Num 36578"
0.26231, 50.78307, "Num 36574"
4.92505, 50.78644, "Num 14728"
4.92502, 50.78676, "Num 14727"
4.7125, 50.78778, "Num 26102"
0.01703, 50.78807, "Num 36567"
0.266, 50.78976, "Num 36577"
-0.83521, 50.79097, "Num 36455"
-1.56793, 50.79349, "Num 36366"
-1.56795, 50.79366, "Num 36365"
-1.90007, 50.7946, "Num 36340"
-1.89988, 50.79473, "Num 36341"
-0.01944, 50.79503, "Num 36566"
-0.01974, 50.79509, "Num 36565"
4.417, 50.79745, "Num 55549"
0.31176, 50.79755, "Num 36581"
0.31164, 50.79772, "Num 36580"
-1.09588, 50.7983, "Num 36433"
-0.66611, 50.8016, "Num 36457"
4.28859, 50.80184, "Num 14716"
4.28867, 50.80204, "Num 14715"
-1.88276, 50.80256, "Num 36343"
-1.88267, 50.80273, "Num 36342"
2.10855, 50.80299, "Num 2195"
5.06668, 50.80375, "Num 14404"
-1.20886, 50.8063, "Num 36418"
-1.04581, 50.80633, "Num 36437"
-1.9104, 50.80634, "Num 36344"
-1.91007, 50.80637, "Num 36345"
-1.20904, 50.80646, "Num 36417"
-1.04546, 50.8065, "Num 36434"
4.94766, 50.80753, "Num 14402"
-0.07477, 50.80768, "Num 36560"
4.94782, 50.80854, "Num 14400"
5.11724, 50.80918, "Num 14405"
-1.08694, 50.80966, "Num 36432"
4.4426, 50.81059, "Num 50708"
4.31567, 50.81172, "Num 42745"
-0.49527, 50.81227, "Num 36515"
4.93758, 50.8129, "Num 14403"
3.56266, 50.8132, "Num 14376"
3.56809, 50.8154, "Num 14378"
-0.5445, 50.81602, "Num 36512"
-0.12233, 50.8175, "Num 36554"
-0.12272, 50.81756, "Num 36553"
-2.12313, 50.81947, "Num 36140"
-2.12311, 50.81948, "Num 36139"
-0.3728, 50.82009, "Num 36525"
-0.33764, 50.82109, "Num 36528"
-0.12628, 50.82128, "Num 36551"
4.44749, 50.82129, "Num 29229"
-0.44456, 50.82135, "Num 36466"
-0.1265, 50.82137, "Num 36550"
-1.06517, 50.82283, "Num 36430"
-1.06519, 50.82302, "Num 36429"
5.72931, 50.82563, "Num 16823"
-1.07719, 50.82616, "Num 36426"
3.23842, 50.82619, "Num 14369"
-1.07709, 50.82635, "Num 36424"
-0.19107, 50.82644, "Num 36539"
-0.19139, 50.82652, "Num 36540"
3.24202, 50.82711, "Num 14374"
-1.07142, 50.82794, "Num 36428"
-1.07125, 50.8281, "Num 36427"
-1.88967, 50.82845, "Num 36347"
-1.8897, 50.82864, "Num 36346"
4.09212, 50.83179, "Num 14702"
4.09243, 50.83186, "Num 14703"
-0.25457, 50.83194, "Num 36532"
4.09876, 50.83217, "Num 14704"
-1.07079, 50.83266, "Num 36423"
4.10688, 50.83287, "Num 14705"
-0.26377, 50.83291, "Num 36531"
-2.13846, 50.8334, "Num 36137"
-2.13867, 50.83352, "Num 36136"
4.12421, 50.83365, "Num 14706"
4.12371, 50.83375, "Num 14707"
-0.07505, 50.83385, "Num 36561"
-0.15738, 50.8348, "Num 36545"
4.1603, 50.83584, "Num 14709"
4.16097, 50.83585, "Num 14708"
-0.39162, 50.83588, "Num 36521"
3.28199, 50.8363, "Num 14375"
-0.64638, 50.83659, "Num 36461"
4.29606, 50.83706, "Num 56220"
-0.14502, 50.83729, "Num 36546"
4.19295, 50.83798, "Num 14711"
4.19248, 50.8381, "Num 14712"
-0.14878, 50.83933, "Num 36547"
-0.27032, 50.83982, "Num 36533"
4.21845, 50.83986, "Num 14652"
-0.47742, 50.84016, "Num 36463"
4.43679, 50.84066, "Num 49297"
4.43641, 50.84066, "Num 49298"
-1.82692, 50.84084, "Num 36349"
-1.82725, 50.84087, "Num 36348"
-0.41617, 50.84112, "Num 36464"
4.24769, 50.84254, "Num 14713"
4.24728, 50.84269, "Num 14714"
4.26213, 50.84374, "Num 14651"
-0.90514, 50.84474, "Num 36451"
-1.18311, 50.84511, "Num 36415"
-1.18293, 50.84525, "Num 36413"
4.28228, 50.84553, "Num 14649"
4.28222, 50.84556, "Num 22926"
0.47492, 50.84663, "Num 36584"
4.71916, 50.84717, "Num 14398"
-0.11415, 50.84747, "Num 36555"
-0.11378, 50.84749, "Num 36557"
-1.07481, 50.84766, "Num 36421"
-1.07505, 50.84777, "Num 36422"
4.72033, 50.8491, "Num 14399"
-1.88229, 50.84928, "Num 36350"
-1.88253, 50.84934, "Num 36351"
-0.13518, 50.85006, "Num 36549"
0.54969, 50.85071, "Num 36587"
0.55002, 50.85073, "Num 36588"
-1.89005, 50.85122, "Num 36353"
-1.89053, 50.85133, "Num 36352"
0.56722, 50.85265, "Num 36589"
0.56749, 50.85269, "Num 36590"
6.0045, 50.85302, "Num 19536"
4.30215, 50.85315, "Num 45507"
4.30186, 50.85334, "Num 45508"
2.80195, 50.85342, "Num 14366"
6.02093, 50.85347, "Num 19537"
0.04449, 50.85768, "Num 36568"
2.85179, 50.85808, "Num 14368"
4.31195, 50.85866, "Num 52436"
4.31198, 50.85917, "Num 49965"
-1.40067, 50.86133, "Num 36410"
-1.20712, 50.8614, "Num 36412"
-1.40061, 50.8615, "Num 36409"
-1.20694, 50.86155, "Num 36411"
0.59689, 50.86177, "Num 36594"
4.31692, 50.86303, "Num 47254"
5.98879, 50.86353, "Num 19535"
-0.10997, 50.86382, "Num 36558"
1.74038, 50.86417, "Num 2235"
0.59546, 50.86641, "Num 36596"
0.59574, 50.86651, "Num 36598"
5.71539, 50.86715, "Num 16827"
3.60715, 50.86954, "Num 14700"
3.60694, 50.86959, "Num 14701"
0.56616, 50.86973, "Num 36593"
0.56606, 50.86994, "Num 36592"
4.29056, 50.87083, "Num 23269"
4.71131, 50.87088, "Num 14723"
4.71106, 50.87092, "Num 14722"
4.29139, 50.87111, "Num 22979"
5.68242, 50.87199, "Num 16826"
6.01839, 50.87322, "Num 19538"
4.68827, 50.87352, "Num 14397"
5.67278, 50.87505, "Num 16829"
4.71574, 50.87778, "Num 14396"
4.31722, 50.87778, "Num 23270"
4.31639, 50.87778, "Num 22925"
5.97408, 50.87802, "Num 19484"
-1.86947, 50.87989, "Num 36358"
-1.86974, 50.87996, "Num 36357"
5.99158, 50.88245, "Num 19483"
4.31664, 50.88246, "Num 47142"
4.31639, 50.8825, "Num 22924"
-1.88876, 50.88273, "Num 36354"
-1.88848, 50.88273, "Num 36356"
4.74856, 50.88747, "Num 14395"
-2.94999, 50.88765, "Num 27792"
-2.94992, 50.8878, "Num 27790"
5.96127, 50.88979, "Num 19534"
6.02285, 50.89628, "Num 19480"
4.23457, 50.89698, "Num 14390"
4.23277, 50.89746, "Num 14387"
4.2265, 50.89882, "Num 14385"
6.05152, 50.8995, "Num 19477"
4.21884, 50.90044, "Num 14384"
4.2186, 50.90049, "Num 14382"
5.93634, 50.90079, "Num 19488"
6.0434, 50.90267, "Num 19475"
-1.41162, 50.90278, "Num 36393"
-1.41175, 50.90311, "Num 36392"
-1.39747, 50.90427, "Num 36394"
-1.39764, 50.90437, "Num 36395"
-1.42521, 50.90788, "Num 36389"
-1.42705, 50.90834, "Num 36386"
4.42996, 50.91026, "Num 14720"
4.42982, 50.91053, "Num 14721"
5.35347, 50.91068, "Num 14406"
-1.36654, 50.91114, "Num 36406"
6.02169, 50.91117, "Num 19473"
4.43164, 50.91275, "Num 14622"
4.43166, 50.91285, "Num 14719"
-3.02265, 50.91334, "Num 27788"
-3.02225, 50.9135, "Num 27789"
5.35025, 50.91368, "Num 14407"
-1.38531, 50.91542, "Num 36401"
-1.3603, 50.9158, "Num 36407"
-1.36103, 50.91583, "Num 36408"
4.18971, 50.91666, "Num 14393"
-1.46245, 50.91948, "Num 36383"
5.77209, 50.91959, "Num 16848"
-1.47796, 50.92032, "Num 36379"
6.0545, 50.92035, "Num 19472"
-1.46397, 50.92037, "Num 36382"
4.178, 50.9204, "Num 14391"
-0.44685, 50.92079, "Num 36518"
5.30682, 50.92378, "Num 14411"
4.18148, 50.92669, "Num 14392"
0.13403, 50.93068, "Num 36572"
4.98803, 50.93167, "Num 36485"
-3.54307, 50.93338, "Num 27653"
-3.54328, 50.93353, "Num 27652"
1.88047, 50.93503, "Num 2380"
-2.88962, 50.9416, "Num 27793"
5.36018, 50.94332, "Num 14408"
5.34768, 50.94359, "Num 14409"
5.8734, 50.95092, "Num 19471"
5.27441, 50.95143, "Num 14412"
-0.36184, 50.95584, "Num 36519"
-0.50506, 50.95743, "Num 36517"
-0.35895, 50.95785, "Num 36520"
2.86669, 50.95901, "Num 14365"
-0.50808, 50.96043, "Num 36516"
5.76802, 50.96139, "Num 19468"
5.83866, 50.96248, "Num 19470"
-1.56549, 50.96268, "Num 36374"
-1.56782, 50.96344, "Num 36372"
0.4813, 50.96432, "Num 36582"
4.69941, 50.9694, "Num 14646"
-1.3375, 50.96981, "Num 36405"
4.66287, 50.97228, "Num 14647"
4.70283, 50.97264, "Num 14644"
-2.67091, 50.97271, "Num 27814"
4.65912, 50.97272, "Num 14648"
-2.67104, 50.97285, "Num 27815"
5.76685, 50.97407, "Num 19467"
-2.60869, 50.9752, "Num 27817"
-2.60862, 50.97534, "Num 27816"
4.87948, 50.97611, "Num 14686"
4.8808, 50.97622, "Num 14687"
0.10008, 50.97781, "Num 36571"
-0.34276, 50.97934, "Num 36562"
4.85444, 50.97955, "Num 14690"
4.855, 50.97962, "Num 14691"
0.95612, 50.98464, "Num 36601"
0.95583, 50.98472, "Num 36600"
4.81094, 50.9849, "Num 14413"
4.81024, 50.98738, "Num 14414"
5.86911, 50.99103, "Num 19461"
-1.4653, 50.99746, "Num 36378"
-1.47091, 50.99816, "Num 36376"
3.69043, 51.00023, "Num 14380"
4.83594, 51.00275, "Num 14416"
-3.04038, 51.01104, "Num 27787"
-3.04067, 51.01107, "Num 27786"
2.39035, 51.01512, "Num 2396"
-0.26207, 51.01654, "Num 36564"
5.8727, 51.01659, "Num 19454"
-3.0883, 51.01715, "Num 27785"
-3.07404, 51.02455, "Num 27784"
-3.07426, 51.02465, "Num 27783"
2.86441, 51.02513, "Num 14361"
-2.60079, 51.02644, "Num 27810"
-2.60048, 51.02651, "Num 27811"
-4.21377, 51.0273, "Num 27639"
-3.8199, 51.02735, "Num 27651"
-4.21368, 51.02747, "Num 27637"
2.87898, 51.03125, "Num 14363"
2.84852, 51.0339, "Num 14360"
4.11911, 51.03603, "Num 14643"
-3.15225, 51.039, "Num 27778"
-4.21794, 51.04039, "Num 27636"
-4.21817, 51.04051, "Num 27635"
-0.71857, 51.05497, "Num 36456"
-2.95009, 51.05642, "Num 27794"
-2.94993, 51.05652, "Num 27795"
-0.38947, 51.05796, "Num 34728"
5.95108, 51.05814, "Num 19450"
-4.01333, 51.06859, "Num 27649"
-4.01363, 51.06867, "Num 27648"
1.10305, 51.07181, "Num 34825"
1.10339, 51.07182, "Num 34826"
1.13538, 51.07233, "Num 34827"
1.13571, 51.07234, "Num 34828"
-4.10451, 51.07282, "Num 27640"
-4.10424, 51.07282, "Num 27641"
1.06828, 51.07434, "Num 34824"
3.73086, 51.08284, "Num 14379"
-4.07591, 51.08662, "Num 27647"
5.90559, 51.09168, "Num 19447"
-4.10308, 51.09339, "Num 27645"
-4.10333, 51.09346, "Num 27644"
-4.10504, 51.09389, "Num 27643"
-4.10538, 51.09392, "Num 27642"
2.64468, 51.10411, "Num 14345"
-0.21137, 51.10428, "Num 34739"
4.86962, 51.10509, "Num 14417"
3.86908, 51.1056, "Num 52894"
-2.14872, 51.1072, "Num 36141"
-2.14835, 51.10725, "Num 36142"
-0.1919, 51.10761, "Num 34740"
-1.87953, 51.11068, "Num 36146"
5.90046, 51.11115, "Num 19445"
4.86901, 51.11144, "Num 14418"
5.86899, 51.11166, "Num 19446"
4.99994, 51.11319, "Num 14420"
2.68772, 51.11695, "Num 14346"
0.25924, 51.11722, "Num 34761"
0.25929, 51.11745, "Num 34759"
1.16363, 51.11835, "Num 34823"
1.16365, 51.11854, "Num 34822"
4.96531, 51.12103, "Num 14419"
0.24724, 51.1216, "Num 34763"
0.24728, 51.12179, "Num 34762"
-2.02316, 51.12288, "Num 36144"
-2.02294, 51.12305, "Num 36143"
5.38148, 51.1264, "Num 14628"
5.38822, 51.12706, "Num 14627"
5.41047, 51.12918, "Num 14626"
5.41179, 51.12927, "Num 14625"
0.20602, 51.13099, "Num 34745"
0.20646, 51.131, "Num 34746"
0.27976, 51.13398, "Num 34758"
0.28003, 51.13409, "Num 34757"
-0.02705, 51.13449, "Num 34730"
4.18877, 51.13491, "Num 14976"
-0.17483, 51.13498, "Num 34733"
-0.16442, 51.13957, "Num 34731"
4.94608, 51.14166, "Num 14421"
4.94858, 51.14312, "Num 14422"
0.88903, 51.14583, "Num 34821"
0.88866, 51.14588, "Num 34820"
-2.54692, 51.14621, "Num 27809"
-2.54686, 51.14635, "Num 27808"
4.95823, 51.14656, "Num 14692"
4.96141, 51.14747, "Num 14423"
0.26145, 51.14752, "Num 34756"
0.26145, 51.14768, "Num 34755"
4.13274, 51.15068, "Num 14680"
5.15107, 51.15075, "Num 14624"
1.34176, 51.15105, "Num 36603"
4.13345, 51.15112, "Num 14681"
1.34193, 51.15117, "Num 36602"
4.97188, 51.15167, "Num 14424"
-2.93621, 51.15617, "Num 27804"
-2.93655, 51.15619, "Num 27803"
0.25455, 51.16285, "Num 34753"
0.25441, 51.16306, "Num 34752"
5.0183, 51.16386, "Num 14426"
5.02779, 51.16424, "Num 14425"
-2.52799, 51.16436, "Num 27807"
-2.52823, 51.16446, "Num 27806"
4.21276, 51.16638, "Num 14642"
5.13786, 51.1688, "Num 14623"
-1.89203, 51.16886, "Num 36145"
4.45468, 51.1753, "Num 14683"
1.36735, 51.17536, "Num 36607"
1.36747, 51.1755, "Num 36605"
4.4556, 51.17558, "Num 14682"
-1.75676, 51.17812, "Num 36147"
-1.75732, 51.17825, "Num 36148"
5.01299, 51.18028, "Num 14427"
-1.28744, 51.1808, "Num 38851"
-1.28811, 51.1808, "Num 38852"
5.20631, 51.18159, "Num 14430"
-3.00278, 51.1828, "Num 27800"
-3.00285, 51.18294, "Num 27799"
0.2501, 51.18356, "Num 34750"
5.09972, 51.18593, "Num 14432"
5.87193, 51.19022, "Num 16903"
5.12869, 51.19565, "Num 14431"
5.07521, 51.1982, "Num 14434"
5.08575, 51.20016, "Num 14435"
-2.98924, 51.20249, "Num 27798"
5.1084, 51.20368, "Num 14436"
4.97941, 51.20562, "Num 14428"
0.26374, 51.20575, "Num 34749"
0.26327, 51.20586, "Num 34748"
2.86176, 51.20831, "Num 14349"
5.1228, 51.20893, "Num 14437"
5.14396, 51.2121, "Num 14438"
2.90373, 51.2143, "Num 14351"
2.91973, 51.21446, "Num 14353"
2.9204, 51.2147, "Num 14352"
2.92476, 51.2174, "Num 14356"
2.92094, 51.21815, "Num 14358"
-1.54951, 51.21833, "Num 38854"
2.89623, 51.2189, "Num 14350"
5.93603, 51.22044, "Num 16901"
5.47852, 51.22116, "Num 14697"
5.47871, 51.2215, "Num 14693"
4.45247, 51.23161, "Num 14639"
4.45479, 51.23225, "Num 14638"
4.46959, 51.23438, "Num 14637"
4.47088, 51.23461, "Num 14636"
-2.54154, 51.23882, "Num 27826"
-2.54149, 51.239, "Num 27825"
-0.09528, 51.24013, "Num 37612"
-0.09495, 51.24013, "Num 37613"
6.04736, 51.2406, "Num 16902"
-0.54228, 51.24241, "Num 34723"
-0.54193, 51.24251, "Num 34724"
-1.66528, 51.24485, "Num 36150"
-1.66528, 51.24503, "Num 36149"
-0.20258, 51.24879, "Num 37609"
5.97528, 51.24965, "Num 16900"
-2.6041, 51.25058, "Num 27824"
0.53619, 51.25395, "Num 34772"
0.53593, 51.25417, "Num 34773"
4.45431, 51.2543, "Num 14641"
4.45592, 51.25441, "Num 14640"
3.45209, 51.25584, "Num 15788"
-2.51015, 51.25915, "Num 27832"
-2.51043, 51.25916, "Num 27831"
0.55561, 51.25936, "Num 34768"
0.55586, 51.25956, "Num 34769"
-2.54078, 51.25994, "Num 27828"
-2.54081, 51.26007, "Num 27827"
0.53029, 51.26007, "Num 34770"
-2.50281, 51.26034, "Num 27834"
0.53016, 51.26037, "Num 34771"
-2.50262, 51.26042, "Num 27833"
3.97207, 51.26114, "Num 15794"
0.52297, 51.26718, "Num 34766"
-0.20948, 51.2683, "Num 37611"
-0.20963, 51.26847, "Num 37610"
0.50206, 51.26878, "Num 34765"
-0.24979, 51.26968, "Num 37608"
-0.32465, 51.27009, "Num 37607"
-0.325, 51.27018, "Num 37606"
1.07671, 51.27452, "Num 36622"
-1.34404, 51.27682, "Num 38850"
-1.34367, 51.27703, "Num 38849"
1.09486, 51.27739, "Num 36621"
1.09513, 51.2774, "Num 36620"
0.50398, 51.28191, "Num 34764"
4.95408, 51.28313, "Num 14439"
-2.94337, 51.28415, "Num 27822"
-2.94367, 51.28433, "Num 27821"
-1.13737, 51.28571, "Num 34554"
4.95423, 51.28688, "Num 14441"
-1.14664, 51.2891, "Num 34552"
5.79556, 51.2892, "Num 16907"
5.80218, 51.29152, "Num 16908"
-2.8319, 51.292, "Num 27823"
-2.53786, 51.29278, "Num 27830"
-2.53764, 51.2929, "Num 27829"
5.81426, 51.29558, "Num 16909"
0.56505, 51.29561, "Num 34818"
0.30871, 51.2959, "Num 36786"
0.30882, 51.29605, "Num 36785"
0.57176, 51.29663, "Num 34819"
-0.22127, 51.30074, "Num 37615"
-0.22106, 51.30087, "Num 37614"
3.66487, 51.30342, "Num 15792"
-0.07683, 51.30418, "Num 37635"
-0.14802, 51.30472, "Num 37633"
-0.14791, 51.3049, "Num 37634"
4.91854, 51.30518, "Num 14442"
5.84542, 51.30608, "Num 16910"
5.33634, 51.30772, "Num 16203"
0.88564, 51.30921, "Num 36623"
0.88523, 51.30927, "Num 36624"
3.45752, 51.31014, "Num 15787"
4.94875, 51.31037, "Num 14633"
5.8584, 51.31045, "Num 16911"
0.87832, 51.31065, "Num 36626"
0.878, 51.3107, "Num 36625"
5.34634, 51.31258, "Num 16202"
4.95146, 51.31265, "Num 14632"
4.95404, 51.31364, "Num 14631"
5.3569, 51.31367, "Num 16201"
4.9272, 51.31416, "Num 14634"
4.92378, 51.31475, "Num 14635"
3.71297, 51.31588, "Num 15791"
5.36235, 51.31622, "Num 16200"
4.96077, 51.31676, "Num 14630"
3.59784, 51.31974, "Num 15789"
5.17336, 51.32051, "Num 16175"
-0.23332, 51.32071, "Num 37618"
-0.23313, 51.32081, "Num 37617"
5.37056, 51.32089, "Num 16199"
-2.54462, 51.32175, "Num 28246"
-2.54473, 51.32191, "Num 28245"
-0.21075, 51.32209, "Num 37620"
-0.21054, 51.32224, "Num 37619"
5.37652, 51.32373, "Num 16198"
-0.46316, 51.32447, "Num 29030"
-0.46337, 51.32472, "Num 29031"
-0.47334, 51.32656, "Num 29033"
-0.47331, 51.32682, "Num 29032"
4.96525, 51.32787, "Num 14629"
-0.13775, 51.32811, "Num 37638"
-0.12673, 51.32921, "Num 37640"
-2.98032, 51.32935, "Num 27837"
-0.1266, 51.32937, "Num 37639"
-2.98029, 51.32954, "Num 27835"
-0.091, 51.33031, "Num 37649"
5.1689, 51.33102, "Num 16173"
-0.48092, 51.33117, "Num 29036"
-0.48074, 51.33134, "Num 29035"
-0.32189, 51.33433, "Num 37621"
-0.1197, 51.33586, "Num 37642"
-0.11952, 51.33602, "Num 37643"
-0.11462, 51.33662, "Num 37644"
0.75507, 51.33673, "Num 36634"
0.7548, 51.33678, "Num 36633"
5.37341, 51.33681, "Num 16195"
5.38792, 51.33743, "Num 16196"
-0.48493, 51.33762, "Num 29046"
-0.48452, 51.33776, "Num 29038"
-0.0567, 51.33858, "Num 37734"
-0.05688, 51.33868, "Num 37733"
5.40237, 51.33979, "Num 16197"
5.16553, 51.34065, "Num 16172"
0.73877, 51.34065, "Num 36639"
-0.06749, 51.3407, "Num 37732"
0.73834, 51.34075, "Num 36638"
-0.31823, 51.34108, "Num 37622"
-0.77825, 51.34143, "Num 34518"
5.33697, 51.34152, "Num 16192"
-0.31792, 51.34163, "Num 37624"
0.72136, 51.34252, "Num 36643"
0.72104, 51.34257, "Num 36641"
-0.78117, 51.34257, "Num 39004"
-0.78186, 51.34278, "Num 39006"
0.71378, 51.34381, "Num 36646"
0.71308, 51.34393, "Num 36644"
-0.78411, 51.34395, "Num 34517"
-0.79234, 51.34518, "Num 34493"
5.45139, 51.34534, "Num 16915"
-0.79064, 51.3456, "Num 34494"
5.34772, 51.34644, "Num 16194"
5.45308, 51.34655, "Num 16914"
-0.80607, 51.34668, "Num 34491"
-0.80801, 51.34698, "Num 34490"
-0.04866, 51.34784, "Num 37735"
-0.04821, 51.34792, "Num 37736"
0.50783, 51.34808, "Num 36679"
-0.20653, 51.34859, "Num 37661"
5.32736, 51.34944, "Num 16191"
5.74317, 51.34954, "Num 16905"
-0.24429, 51.35009, "Num 37660"
-0.31327, 51.35012, "Num 37625"
-0.24413, 51.35024, "Num 37659"
0.5967, 51.3504, "Num 36659"
0.59657, 51.35047, "Num 36660"
5.53072, 51.3506, "Num 16918"
0.67244, 51.35102, "Num 36647"
0.67214, 51.35106, "Num 36649"
5.51973, 51.35114, "Num 16917"
-0.06937, 51.35117, "Num 37737"
-0.24474, 51.3518, "Num 37658"
5.50631, 51.35186, "Num 16916"
-0.24465, 51.35192, "Num 37657"
5.15882, 51.35228, "Num 16171"
5.34203, 51.35294, "Num 16193"
-0.2098, 51.35305, "Num 37662"
-0.11582, 51.35363, "Num 37850"
-0.11569, 51.35371, "Num 37849"
5.32311, 51.35433, "Num 16190"
-0.49217, 51.35457, "Num 29053"
-0.49201, 51.35477, "Num 29054"
-0.04311, 51.35488, "Num 37738"
5.74228, 51.35501, "Num 16904"
1.39985, 51.35507, "Num 36609"
0.64872, 51.3552, "Num 36651"
1.39965, 51.35535, "Num 36608"
0.64873, 51.35554, "Num 36650"
-0.05203, 51.35695, "Num 37739"
-0.09774, 51.35711, "Num 37742"
-0.09782, 51.35725, "Num 37741"
-2.92674, 51.35737, "Num 27838"
-2.92637, 51.35741, "Num 27839"
-0.11723, 51.35939, "Num 37851"
0.52045, 51.35942, "Num 36678"
0.52042, 51.35962, "Num 36677"
-0.49826, 51.36109, "Num 29056"
-0.498, 51.36131, "Num 29055"
5.3327, 51.36131, "Num 16189"
5.19069, 51.36151, "Num 16176"
0.61672, 51.36164, "Num 36657"
0.61628, 51.36171, "Num 36654"
0.61624, 51.36173, "Num 36653"
-0.06782, 51.36261, "Num 37740"
5.56808, 51.3647, "Num 16919"
-0.08616, 51.36511, "Num 37856"
-0.268, 51.36517, "Num 37654"
0.60071, 51.36534, "Num 36658"
0.24658, 51.36637, "Num 36787"
-2.39589, 51.36658, "Num 28247"
-2.39607, 51.36669, "Num 28248"
5.23002, 51.36678, "Num 16178"
-0.81908, 51.36707, "Num 34486"
-0.50481, 51.36736, "Num 29058"
-0.81733, 51.36739, "Num 34485"
5.28121, 51.36848, "Num 16187"
-0.50576, 51.3689, "Num 29057"
0.73333, 51.36902, "Num 36631"
0.73295, 51.36908, "Num 36632"
-2.54753, 51.36918, "Num 28244"
-0.30628, 51.36919, "Num 37628"
-0.30618, 51.36929, "Num 37629"
-0.31856, 51.3693, "Num 37627"
-2.5476, 51.36936, "Num 28241"
1.3921, 51.36967, "Num 36613"
1.39196, 51.36985, "Num 36612"
5.26396, 51.37, "Num 16186"
-0.10619, 51.37062, "Num 37858"
-0.1062, 51.37079, "Num 37859"
5.25388, 51.371, "Num 16185"
5.25297, 51.37295, "Num 16184"
-0.27492, 51.37365, "Num 37652"
-0.27493, 51.37381, "Num 37653"
-0.29659, 51.37385, "Num 37632"
-0.00813, 51.37401, "Num 37902"
-0.00841, 51.37413, "Num 37901"
-0.06949, 51.37422, "Num 37882"
-0.06909, 51.37424, "Num 37883"
-0.1694, 51.37434, "Num 37772"
-0.30096, 51.37454, "Num 37631"
0.04475, 51.37476, "Num 37911"
1.41791, 51.3759, "Num 36611"
6.20126, 51.37595, "Num 16899"
1.41792, 51.3761, "Num 36610"
0.54133, 51.37641, "Num 36666"
5.22046, 51.37649, "Num 16177"
0.3617, 51.37768, "Num 36784"
0.36164, 51.37784, "Num 36783"
1.32926, 51.37816, "Num 36616"
1.32897, 51.37821, "Num 36617"
-1.34289, 51.37822, "Num 34533"
0.52917, 51.37908, "Num 36673"
0.52994, 51.37913, "Num 36672"
-0.07505, 51.37936, "Num 37884"
3.61068, 51.37956, "Num 15790"
-1.1524, 51.3803, "Num 34551"
5.36275, 51.38081, "Num 16204"
1.35859, 51.38086, "Num 36615"
-1.34096, 51.38118, "Num 34532"
-0.1207, 51.38122, "Num 37855"
-0.19592, 51.38139, "Num 37767"
-0.19565, 51.38146, "Num 37768"
-0.12067, 51.38148, "Num 37854"
-0.15664, 51.38157, "Num 37778"
1.36119, 51.38164, "Num 36614"
-0.1145, 51.38191, "Num 37861"
-0.1725, 51.38212, "Num 37773"
0.51586, 51.38219, "Num 36675"
0.51543, 51.38229, "Num 36676"
-0.85984, 51.38249, "Num 34627"
-1.15226, 51.38265, "Num 34548"
-0.86272, 51.38378, "Num 34626"
-0.17897, 51.38569, "Num 37784"
-0.52287, 51.38692, "Num 29059"
-0.27136, 51.38776, "Num 37671"
-0.12104, 51.38783, "Num 37864"
-0.52587, 51.3882, "Num 29060"
-0.12836, 51.38839, "Num 37863"
-0.1286, 51.3885, "Num 37862"
-1.33339, 51.38883, "Num 34531"
-0.26704, 51.38968, "Num 37672"
0.05752, 51.38993, "Num 37910"
0.05722, 51.38995, "Num 37909"
-1.33239, 51.38995, "Num 34530"
-0.20567, 51.39026, "Num 37780"
-0.20543, 51.39028, "Num 37779"
0.03375, 51.39065, "Num 37908"
-1.31433, 51.39093, "Num 34526"
-1.31441, 51.39112, "Num 34527"
0.5707, 51.39144, "Num 36662"
5.23612, 51.39145, "Num 16181"
-1.32498, 51.39197, "Num 34529"
-0.63087, 51.39208, "Num 34477"
-1.32504, 51.39213, "Num 34528"
-0.07845, 51.3935, "Num 37888"
-0.06703, 51.39355, "Num 37893"
-0.6272, 51.39381, "Num 34475"
-0.08656, 51.3939, "Num 37887"
-0.96515, 51.394, "Num 34625"
0.55733, 51.39448, "Num 36663"
0.55716, 51.39462, "Num 36664"
-0.09337, 51.39464, "Num 37886"
-0.96945, 51.39474, "Num 34624"
5.29905, 51.39478, "Num 16183"
-2.34551, 51.39478, "Num 28252"
-0.20056, 51.39615, "Num 37782"
-1.06249, 51.39621, "Num 34620"
-0.18683, 51.39632, "Num 37787"
-0.06939, 51.39632, "Num 37892"
5.23476, 51.39633, "Num 16180"
-0.20023, 51.3964, "Num 37783"
0.54929, 51.39659, "Num 36665"
-1.17514, 51.39708, "Num 34546"
