X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
19.1046000,47.4489800,2,50,0,0
19.1139100,47.4551900,2,50,0,0
19.0870500,47.4995700,2,50,0,0
19.0549200,47.5048200,2,50,0,0
19.0920100,47.5840600,2,50,0,0
19.0460400,47.5582900,2,50,0,0
19.0646700,47.5845800,2,50,0,0
19.0649300,47.5873100,2,50,0,0
19.0321600,47.5374700,2,50,0,0
18.9727300,47.5204600,2,50,0,0
18.9897900,47.5179300,2,50,0,0
10.7343500,52.3867200,5,100,0,0
10.7855500,48.7265500,5,100,0,0
10.8285200,48.8328400,5,100,0,0
10.8410000,51.3277700,5,100,0,0
10.8450000,51.3234300,5,100,0,0
10.8702200,51.3046300,5,100,0,0
10.8784000,50.1218900,5,100,0,0
10.8800200,51.3000800,5,100,0,0
10.9010200,50.1390100,5,100,0,0
10.9113000,49.2668400,5,100,0,0
10.9232200,49.9305700,5,100,0,0
11.8893300,47.8293900,5,100,0,0
11.8955600,47.8283300,5,100,0,0
12.1806800,47.8024100,5,100,0,0
12.2386800,48.1758800,5,100,0,0
12.2719000,49.1534200,5,100,0,0
12.5528100,48.6048900,5,100,0,0
12.6160300,48.8961800,5,100,0,0
12.6539000,48.8030200,5,100,0,0
12.7915900,47.8282200,5,100,0,0
12.9143900,52.2915700,5,100,0,0
12.9655100,53.5246900,5,100,0,0
13.0169400,53.6347200,5,100,0,0
13.4730600,54.0836100,5,100,0,0
13.5188900,54.0755600,5,100,0,0
13.5822700,54.0087600,5,100,0,0
13.8805500,54.0702700,5,100,0,0
13.9141600,51.8483100,5,100,0,0
13.9373000,52.7223500,5,100,0,0
14.1447100,51.6140900,5,100,0,0
17.3483600,51.2128200,5,50,0,0
17.3729600,50.9696100,5,50,0,0
17.3766100,51.7174300,5,50,0,0
17.3795000,52.1629800,5,50,0,0
17.4127500,50.7649200,5,50,0,0
17.4168400,52.3670300,5,50,0,0
17.4217800,51.2173500,5,50,0,0
17.4438600,50.8476200,5,50,0,0
17.4510700,50.8474800,5,50,0,0
17.4601800,52.5127600,5,50,0,0
11.5724200,50.9110000,5,30,0,0
11.5793100,50.8936500,5,30,0,0
11.5834800,48.1619600,5,30,0,0
11.6070600,50.9581000,5,30,0,0
11.6135300,50.8891300,5,30,0,0
11.6278000,48.1730300,5,30,0,0
11.7560600,48.1593600,5,30,0,0
11.9951400,51.3438700,5,30,0,0
12.1421300,54.0781100,5,30,0,0
12.2145500,51.3953300,5,30,0,0
12.2523300,51.8362500,5,30,0,0
12.3961100,51.3055600,5,30,0,0
12.4293100,52.1199800,5,30,0,0
12.5183200,51.3102400,5,30,0,0
12.5449700,52.4083800,5,30,0,0
13.1093400,52.4719800,5,30,0,0
13.2561000,51.2628300,5,30,0,0
13.3358300,53.8775000,5,30,0,0
13.4019300,51.5150000,5,30,0,0
13.4121800,52.5090800,5,30,0,0
23.1253482,47.8591729,2,50,0,0
13.4388600,52.4875300,5,30,0,0
13.4461300,52.5176500,5,30,0,0
13.4538900,52.4941900,5,30,0,0
13.5119900,52.4959300,5,30,0,0
13.5626900,52.5295200,5,30,0,0
13.5700200,52.5289300,5,30,0,0
13.5892200,52.3800800,5,30,0,0
13.6013900,54.4080600,5,30,0,0
13.6566500,52.5367600,5,30,0,0
13.6611400,51.1400600,5,30,0,0
10.1188800,54.3397700,5,30,0,0
10.1390900,54.3720700,5,30,0,0
10.4776700,50.9469300,5,30,0,0
10.5264000,52.3694000,5,30,0,0
10.5392600,47.8209300,5,30,0,0
10.6168900,53.8682500,5,30,0,0
10.9394500,50.1493600,5,30,0,0
10.9558300,54.1491700,5,30,0,0
10.9661400,50.2546200,5,30,0,0
11.5394700,48.2018000,5,30,0,0
6.2196800,51.0959300,5,30,0,0
6.2386600,50.8187900,5,30,0,0
6.2495000,50.8080500,5,30,0,0
6.2554000,50.8188700,5,30,0,0
6.3589000,50.9288000,5,30,0,0
6.3633000,50.9259000,5,30,0,0
6.3664000,50.9240000,5,30,0,0
6.3710000,50.9322000,5,30,0,0
6.4553900,51.1415300,5,30,0,0
6.4925700,51.1588700,5,30,0,0
6.6334300,51.3505700,5,30,0,0
6.7448700,51.3180700,5,30,0,0
6.7955100,49.3673300,5,30,0,0
6.8390600,50.8899800,5,30,0,0
6.8861000,51.0855800,5,30,0,0
6.8861300,51.5291300,5,30,0,0
6.8894300,51.5283800,5,30,0,0
6.8895700,51.1147500,5,30,0,0
6.9978000,51.5639000,5,30,0,0
7.0017300,50.9467100,5,30,0,0
7.0399000,51.1976000,5,30,0,0
7.0725300,50.8862900,5,30,0,0
7.0756600,51.3824000,5,30,0,0
7.0875100,50.8779100,5,30,0,0
7.0897900,50.8590600,5,30,0,0
7.1143000,51.4154000,5,30,0,0
7.1168000,51.4160000,5,30,0,0
7.2285000,51.4584000,5,30,0,0
7.2553600,51.6088500,5,30,0,0
7.3269700,50.9333200,5,30,0,0
7.3429900,51.6574900,5,30,0,0
7.3724000,51.0156200,5,30,0,0
7.4771600,51.3536100,5,30,0,0
7.5163300,51.6264400,5,30,0,0
7.5184200,51.6287800,5,30,0,0
7.5339400,51.6223600,5,30,0,0
7.6145300,51.9932400,5,30,0,0
7.6167500,51.6587900,5,30,0,0
8.1210800,50.3766500,5,30,0,0
8.3447200,49.0324900,5,30,0,0
8.5414100,53.1988600,5,30,0,0
8.5647200,49.9157900,5,30,0,0
8.5781100,53.1995000,5,30,0,0
8.6020000,49.0153000,5,30,0,0
8.6222000,49.8677000,5,30,0,0
8.6356300,50.0870800,5,30,0,0
8.6549300,50.1465200,5,30,0,0
8.6754200,50.1670900,5,30,0,0
9.1061000,49.1863500,5,50,0,0
9.1091700,48.3797200,5,50,0,0
9.1199200,48.8894700,5,50,0,0
9.1200000,49.0402800,5,50,0,0
9.1275000,48.9058300,5,50,0,0
9.1341000,48.8304700,5,50,0,0
9.1345800,48.4514700,5,50,0,0
9.1366300,48.8880200,5,50,0,0
9.1387000,48.6966000,5,50,0,0
9.1403500,48.4438300,5,50,0,0
8.9883300,50.0813900,5,50,0,0
8.9894400,50.1555600,5,50,0,0
8.9908300,50.0758300,5,50,0,0
9.0036100,48.5016700,5,50,0,0
9.0046000,48.6920200,5,50,0,0
9.0094400,48.6933300,5,50,0,0
9.0130600,50.4255600,5,50,0,0
9.0233300,50.9216700,5,50,0,0
9.0263900,48.8638900,5,50,0,0
9.0341700,50.1827800,5,50,0,0
8.8713900,52.1808300,5,50,0,0
8.8722200,50.0422200,5,50,0,0
8.8725000,48.5075000,5,50,0,0
8.8727500,50.2283800,5,50,0,0
8.8729300,48.6009700,5,50,0,0
8.8758000,48.5927700,5,50,0,0
8.8774000,48.5917000,5,50,0,0
8.8783300,48.2469400,5,50,0,0
8.8783700,50.2213400,5,50,0,0
8.8790900,50.2195800,5,50,0,0
8.8359200,48.6213000,5,50,0,0
8.8373900,50.2190300,5,50,0,0
8.8386100,48.6191700,5,50,0,0
8.8388800,48.5805600,5,50,0,0
8.8389900,48.6112000,5,50,0,0
8.8419400,48.6158300,5,50,0,0
8.8430600,48.7288900,5,50,0,0
8.8446300,48.3001800,5,50,0,0
8.8448300,50.1375800,5,50,0,0
8.8450000,48.2983300,5,50,0,0
8.7883300,49.9744300,5,50,0,0
8.7888900,50.1933300,5,50,0,0
8.7906000,50.0519900,5,50,0,0
8.7915800,50.3544600,5,50,0,0
8.7931300,49.9667500,5,50,0,0
8.7936100,50.0533300,5,50,0,0
8.7936100,50.0961100,5,50,0,0
8.7966700,50.1472200,5,50,0,0
8.7983300,49.9762500,5,50,0,0
8.7997200,50.3269400,5,50,0,0
8.6658000,49.9870200,5,50,0,0
8.6683000,52.1322000,5,50,0,0
8.6713900,50.2272200,5,50,0,0
8.6716700,50.2238900,5,50,0,0
8.6720000,49.3970000,5,50,0,0
8.6722200,48.3911100,5,50,0,0
8.6734700,50.0911500,5,50,0,0
8.6746800,50.5010300,5,50,0,0
8.6764700,48.5423000,5,50,0,0
8.6765800,49.3935300,5,50,0,0
8.6788500,52.2085200,5,50,0,0
8.6816700,50.2225000,5,50,0,0
8.6853000,50.2274000,5,50,0,0
8.6862500,49.3913300,5,50,0,0
8.6863900,49.9841700,5,50,0,0
8.6875800,49.3754200,5,50,0,0
8.6930500,50.2613900,5,50,0,0
8.6975000,48.1961100,5,50,0,0
8.6983300,48.1472200,5,50,0,0
8.6993000,49.3001000,5,50,0,0
8.8116700,50.0052800,5,50,0,0
8.8128000,52.2116700,5,50,0,0
8.8144200,50.1181600,5,50,0,0
8.8144400,50.0605600,5,50,0,0
8.8180600,50.1200000,5,50,0,0
8.8183300,49.9988900,5,50,0,0
8.8191700,49.9797200,5,50,0,0
8.8225000,52.2258300,5,50,0,0
8.8252700,50.2108300,5,50,0,0
8.8255600,49.9833300,5,50,0,0
8.7290000,48.9671300,5,50,0,0
8.7291700,48.6941700,5,50,0,0
8.7355600,50.1725000,5,50,0,0
8.7366700,48.7402800,5,50,0,0
8.7419300,50.2308300,5,50,0,0
8.7466700,50.3277800,5,50,0,0
8.7484100,53.1905300,5,50,0,0
8.7488900,52.1750000,5,50,0,0
8.7502700,50.1122200,5,50,0,0
8.7511100,52.2000000,5,50,0,0
8.6101300,47.8158800,5,50,0,0
8.6111000,51.9148300,5,50,0,0
8.6147500,48.9601000,5,50,0,0
8.6180600,52.2938900,5,50,0,0
8.6197200,52.1741700,5,50,0,0
8.6218800,47.9500400,5,50,0,0
8.6237200,48.3611500,5,50,0,0
8.6238000,52.0553800,5,50,0,0
8.6252900,52.1695600,5,50,0,0
8.6305600,51.4608300,5,50,0,0
8.6346900,48.3658700,5,50,0,0
8.6352800,52.1636100,5,50,0,0
8.6355600,52.2652800,5,50,0,0
8.6386800,53.3083900,5,50,0,0
8.6418500,50.2231800,5,50,0,0
8.6427800,50.2255600,5,50,0,0
8.6440500,49.6879300,5,50,0,0
8.6452800,52.0644400,5,50,0,0
8.6476700,49.0869200,5,50,0,0
8.6477100,53.1647900,5,50,0,0
8.5005800,49.7537500,5,50,0,0
8.5033800,48.8629700,5,50,0,0
8.5047200,50.2882500,5,50,0,0
8.5054400,48.9203200,5,50,0,0
8.5058300,50.5508300,5,50,0,0
8.5062500,49.8168700,5,50,0,0
8.5069400,48.2102800,5,50,0,0
8.5100000,48.8704700,5,50,0,0
8.5119200,48.9163200,5,50,0,0
8.5130600,50.5422200,5,50,0,0
8.5583300,51.1561100,5,50,0,0
8.5587500,52.0225000,5,50,0,0
8.5626800,49.6584300,5,50,0,0
8.5657000,50.1713000,5,50,0,0
8.5660300,52.1613500,5,50,0,0
8.5669400,52.3541700,5,50,0,0
8.5683300,50.2973500,5,50,0,0
8.5688300,49.6406300,5,50,0,0
8.5695300,48.5328200,5,50,0,0
8.5702700,49.9719300,5,50,0,0
6.6202800,50.9547200,5,50,0,0
6.6258300,50.8511100,5,50,0,0
6.6505600,50.6038900,5,50,0,0
6.6544400,51.6572200,5,50,0,0
6.6716700,51.1861100,5,50,0,0
6.6793500,51.4413600,5,50,0,0
6.6802800,51.2136100,5,50,0,0
6.6809100,51.2254800,5,50,0,0
6.6838900,51.1655600,5,50,0,0
6.6841700,51.0061100,5,50,0,0
6.4222700,51.1631000,5,50,0,0
6.4308700,51.1479600,5,50,0,0
6.4347700,50.8657700,5,50,0,0
6.4355600,51.4319400,5,50,0,0
6.4419400,51.2063900,5,50,0,0
6.4436100,51.1825000,5,50,0,0
6.4436100,51.1869400,5,50,0,0
6.4461100,51.1752800,5,50,0,0
6.4475000,51.1708300,5,50,0,0
6.4652800,50.8288900,5,50,0,0
14.2083200,51.3775400,5,100,0,0
14.2972800,51.3862500,5,100,0,0
14.3334500,51.2837500,5,100,0,0
14.3361200,51.3207000,5,100,0,0
7.0960000,50.8610000,5,100,0,0
7.0968700,50.8575500,5,100,0,0
7.1109000,50.7604400,5,100,0,0
7.1450300,50.7734300,5,100,0,0
7.1565000,50.4168200,5,100,0,0
7.1711300,51.5425200,5,100,0,0
17.3223700,51.2012700,5,50,0,0
17.3327700,50.4799300,5,50,0,0
17.3343600,51.2039300,5,50,0,0
7.1966200,51.5437400,5,100,0,0
7.3976400,51.5227300,5,100,0,0
7.5049600,51.4417400,5,100,0,0
7.5387400,51.3692700,5,100,0,0
7.6002300,50.4070300,5,100,0,0
7.7639000,50.4590600,5,100,0,0
8.3131000,49.4380000,5,100,0,0
13.6686100,51.3125000,5,30,0,0
13.6777700,51.0584700,5,30,0,0
13.6902100,51.1069100,5,30,0,0
13.6933300,51.8530600,5,30,0,0
13.7156300,51.0303500,5,30,0,0
13.7252000,51.1161300,5,30,0,0
13.7358300,51.0878500,5,30,0,0
13.7391000,51.2947400,5,30,0,0
13.8072200,51.0269400,5,30,0,0
13.8997200,51.1361100,5,30,0,0
10.1068100,49.9833800,5,30,0,0
10.1112600,49.9816200,5,30,0,0
10.2511100,53.5309100,5,30,0,0
10.3717200,53.8067300,5,30,0,0
10.7554200,53.9115100,5,30,0,0
10.8036600,53.9082100,5,30,0,0
10.8732700,48.3625900,5,30,0,0
10.8886400,48.3541100,5,30,0,0
11.2420200,51.4391800,5,30,0,0
11.3432000,50.9767000,5,30,0,0
12.1294000,50.5022000,5,50,0,0
18.2746493,46.1915799,1,50,0,0
18.2986282,46.1863107,1,50,0,0
5.9179600,49.9332600,5,90,0,0
6.1783300,49.4577800,5,50,0,0
6.1273800,49.6596900,5,50,0,0
18.1187400,47.7335400,2,50,0,0
16.9797600,52.6284000,5,50,0,0
16.9801000,51.0948300,5,50,0,0
16.9803900,52.4668500,5,50,0,0
16.9817500,51.0556400,5,50,0,0
16.9856400,52.4269100,5,50,0,0
16.9881500,51.0965900,5,50,0,0
16.9911000,52.3683900,5,50,0,0
17.0022300,53.1320900,5,50,0,0
17.0041600,52.5669900,5,50,0,0
17.0102700,51.9139400,5,50,0,0
17.0106000,51.9055200,5,50,0,0
17.0106100,52.3920600,5,50,0,0
17.0106300,52.4104300,5,50,0,0
17.0155500,51.8830800,5,50,0,0
17.0161100,52.5828200,5,50,0,0
17.0176100,52.4106600,5,50,0,0
17.0208900,51.0844800,5,50,0,0
17.0236600,52.4148500,5,50,0,0
17.0254700,51.1169000,5,50,0,0
17.0280800,51.1255800,5,50,0,0
17.0284800,52.4096200,5,50,0,0
17.0300200,52.0997900,5,50,0,0
17.0339000,51.1171700,5,50,0,0
17.0356300,52.4377600,5,50,0,0
17.0504100,50.7689400,5,50,0,0
17.0556100,52.4043400,5,50,0,0
17.0594300,50.8469900,5,50,0,0
17.0635100,52.4058500,5,50,0,0
17.0653300,50.8695800,5,50,0,0
17.2068700,52.3981100,5,50,0,0
17.2126900,52.4718600,5,50,0,0
17.2270100,52.2284900,5,50,0,0
17.2382700,52.8276100,5,50,0,0
17.2474900,51.1922600,5,50,0,0
17.2580100,53.1566600,5,50,0,0
17.2823500,52.4819000,5,50,0,0
17.2866800,53.6385800,5,50,0,0
17.3149700,51.1992600,5,50,0,0
17.3201500,53.1526100,5,50,0,0
17.3208200,52.2336500,5,50,0,0
8.3617000,49.4806000,5,100,0,0
8.4378000,48.9723000,5,100,0,0
8.4429000,48.9715300,5,100,0,0
8.4904000,50.0252000,5,100,0,0
8.5549000,49.3328800,5,100,0,0
8.5590500,49.5674300,5,100,0,0
8.5626700,48.9346000,5,100,0,0
8.6018700,53.0346200,5,100,0,0
8.6156200,51.9800700,5,100,0,0
8.6368000,49.3828000,5,100,0,0
8.6368300,49.4054600,5,100,0,0
9.2578000,49.1680200,5,100,0,0
9.3344800,48.8172400,5,100,0,0
9.3379700,48.8157300,5,100,0,0
9.3968800,48.7150100,5,100,0,0
9.4906400,50.9591500,5,100,0,0
9.5478600,52.4555000,5,100,0,0
6.9433600,51.4680300,5,30,0,0
6.9461000,51.1216700,5,30,0,0
6.9552100,51.4156400,5,30,0,0
6.9887200,51.5360800,5,30,0,0
7.0172200,51.1877800,5,30,0,0
7.0573000,50.7356700,5,30,0,0
7.0579300,50.9680100,5,30,0,0
7.0614600,50.9388800,5,30,0,0
7.0675600,50.7338400,5,30,0,0
7.0739700,51.2281000,5,30,0,0
7.0752800,51.3794400,5,30,0,0
6.9865400,51.5361800,5,30,0,0
7.0886300,51.5167200,5,30,0,0
7.0977800,51.3386100,5,30,0,0
7.1144400,51.2508300,5,30,0,0
7.1280600,51.2775000,5,30,0,0
7.1475300,51.5308600,5,30,0,0
7.1575000,51.1738900,5,30,0,0
7.1736100,51.2605600,5,30,0,0
7.1813500,50.7414200,5,30,0,0
7.1844400,51.1827800,5,30,0,0
7.1902800,51.2255600,5,30,0,0
7.1950000,50.6975000,5,30,0,0
7.2185500,51.2783300,5,30,0,0
7.2419300,51.2958800,5,30,0,0
7.3052800,51.4397200,5,30,0,0
7.3513900,51.2911100,5,30,0,0
7.3601100,51.3613600,5,30,0,0
7.3648800,51.6061400,5,30,0,0
7.3841300,51.3397600,5,30,0,0
7.3975000,51.3436100,5,30,0,0
7.3997200,51.3383300,5,30,0,0
7.4117500,51.3530500,5,30,0,0
7.4276800,51.3408300,5,30,0,0
7.4483300,51.3588300,5,30,0,0
7.4543700,51.3809900,5,30,0,0
7.4602800,51.3800000,5,30,0,0
7.4668500,51.3731000,5,30,0,0
7.4669300,51.6624700,5,30,0,0
7.4702800,51.3813900,5,30,0,0
7.4819400,51.3475000,5,30,0,0
7.4900800,51.3440800,5,30,0,0
7.5339200,51.6197700,5,30,0,0
7.5725000,51.3475000,5,30,0,0
7.5891500,51.6049600,5,30,0,0
7.5955600,51.1288900,5,30,0,0
7.6170600,51.2202600,5,30,0,0
7.6562700,51.9443000,5,30,0,0
7.7308300,49.4320800,5,30,0,0
7.7969400,50.3122200,5,30,0,0
7.8228600,51.2437800,5,30,0,0
7.8691700,47.9883300,5,30,0,0
7.9138900,51.1200000,5,30,0,0
7.9186100,48.4872200,5,30,0,0
7.9238700,49.9464200,5,30,0,0
7.9415100,49.9665900,5,30,0,0
7.9482100,48.4403300,5,30,0,0
7.9894700,51.1308800,5,30,0,0
8.0050200,52.3555800,5,30,0,0
8.2991700,49.6408300,5,30,0,0
8.2997200,50.7416700,5,30,0,0
8.4032200,49.4734600,5,30,0,0
16.9712900,52.8821600,5,50,0,0
16.9746900,52.5133900,5,50,0,0
16.9765000,51.0519500,5,50,0,0
16.9781500,52.4836700,5,50,0,0
16.9567900,52.3938600,5,50,0,0
16.9569600,52.7761200,5,50,0,0
16.9581200,51.1373300,5,50,0,0
16.9589500,52.7697400,5,50,0,0
16.9594900,51.1331900,5,50,0,0
16.9633300,52.4021700,5,50,0,0
8.4058300,49.6844400,5,30,0,0
8.4109300,49.9230200,5,30,0,0
8.4119400,49.6863900,5,30,0,0
8.4190000,49.9892200,5,30,0,0
8.4537200,48.9744300,5,30,0,0
8.4569400,49.6458300,5,30,0,0
8.4616700,49.4902800,5,30,0,0
8.4697200,49.6425000,5,30,0,0
8.4718300,51.9966300,5,30,0,0
8.4718800,49.4605000,5,30,0,0
16.9545500,51.1430400,5,50,0,0
8.4800500,49.6292200,5,30,0,0
8.4866700,49.8994400,5,30,0,0
8.4922200,49.5325000,5,30,0,0
8.4926700,49.4485200,5,30,0,0
8.4969400,49.5175000,5,30,0,0
8.4972200,49.8297200,5,30,0,0
8.5044400,49.4669400,5,30,0,0
8.5085000,48.8648000,5,30,0,0
8.5211100,50.1819400,5,30,0,0
8.5352800,49.4813900,5,30,0,0
6.4150000,50.2100000,5,40,0,0
7.1352800,51.1866700,5,40,0,0
7.9086100,47.9858300,5,40,0,0
8.2002300,49.0845000,5,40,0,0
8.5225000,50.3088900,5,40,0,0
8.5231800,50.3109200,5,40,0,0
8.5313900,50.1377800,5,40,0,0
8.5588000,49.6499700,5,40,0,0
8.5660500,49.9746700,5,40,0,0
8.6755600,50.6366700,5,40,0,0
8.7255600,50.1661100,5,40,0,0
8.7311100,48.7702800,5,40,0,0
8.7374400,48.7221900,5,40,0,0
8.7398800,48.7158800,5,40,0,0
8.8066700,50.1561100,5,40,0,0
8.9355600,48.4844400,5,40,0,0
8.9977500,48.6724300,5,40,0,0
9.0049100,48.6780200,5,40,0,0
9.1435300,48.4772900,5,40,0,0
9.1480000,48.4836000,5,40,0,0
8.5402800,49.4950000,5,30,0,0
8.5462500,49.4931800,5,30,0,0
8.5580600,49.4661100,5,30,0,0
8.5778300,50.1031500,5,30,0,0
8.5860500,51.9282400,5,30,0,0
8.6038500,52.3007500,5,30,0,0
8.6546600,49.3005000,5,30,0,0
8.6688300,50.5723900,5,30,0,0
8.6758700,50.5283300,5,30,0,0
8.6853600,53.1751900,5,30,0,0
8.6946400,50.0150900,5,30,0,0
8.7015000,50.0437700,5,30,0,0
8.7462300,50.6618600,5,30,0,0
8.7569400,50.2088900,5,30,0,0
8.7797100,50.2186100,5,30,0,0
8.7858300,50.2152800,5,30,0,0
8.7905200,50.0847200,5,30,0,0
8.8883300,50.0505600,5,30,0,0
8.8895000,49.8755000,5,30,0,0
8.8920500,53.0495800,5,30,0,0
8.8924700,50.0219000,5,30,0,0
8.9102800,50.2266700,5,30,0,0
8.9112700,50.1970000,5,30,0,0
8.9147200,50.1005600,5,30,0,0
8.9276800,50.1879700,5,30,0,0
8.9374300,50.0552700,5,30,0,0
8.9375000,48.4769400,5,30,0,0
8.9458700,53.0480900,5,30,0,0
8.9572200,49.8719400,5,30,0,0
8.9599200,47.7465200,5,30,0,0
8.9627800,47.7488900,5,30,0,0
8.9725000,47.7375000,5,30,0,0
8.9788900,50.1708300,5,30,0,0
9.0302800,48.8436100,5,30,0,0
9.0336800,50.1765200,5,30,0,0
9.0410600,50.1825700,5,30,0,0
9.1430600,48.9033300,5,30,0,0
9.2118600,48.4841700,5,30,0,0
9.2421300,48.6794700,5,30,0,0
9.2891000,48.7150200,5,30,0,0
9.4172200,48.6541700,5,30,0,0
9.5168600,48.7159000,5,30,0,0
9.6929800,47.5522800,5,30,0,0
9.7977800,48.6425000,5,30,0,0
9.8668400,53.3701000,5,30,0,0
9.9142600,52.3388900,5,30,0,0
9.9530100,53.5617500,5,30,0,0
9.9581300,53.5606300,5,30,0,0
9.9661100,51.5061100,5,30,0,0
14.7069700,51.5217200,5,30,0,0
8.7386800,53.0191000,5,30,0,0
8.7960200,50.3266500,5,30,0,0
8.8796000,48.5779700,5,30,0,0
8.8863200,48.5754300,5,30,0,0
8.9360000,52.2290500,5,30,0,0
9.0334900,48.7081800,5,30,0,0
9.0617100,48.6391300,5,30,0,0
9.1194900,48.6559800,5,30,0,0
9.1419600,48.7264100,5,30,0,0
9.2168500,48.9023800,5,30,0,0
9.4182500,48.8115800,5,30,0,0
9.4557400,52.5050000,5,30,0,0
9.4650000,51.3250000,5,30,0,0
9.4694100,51.3608100,5,30,0,0
9.8079500,53.5717000,5,30,0,0
9.9025300,50.1141100,5,30,0,0
11.3541000,50.9601000,5,30,0,0
11.4365100,48.7684500,5,30,0,0
11.4369700,48.7292000,5,30,0,0
11.4444100,48.7855300,5,30,0,0
11.4483100,48.7412800,5,30,0,0
11.4525600,48.7402800,5,30,0,0
11.5277900,48.1580700,5,30,0,0
11.5328300,48.1598500,5,30,0,0
11.6314800,52.2474000,5,30,0,0
11.7443300,48.4061800,5,30,0,0
12.0660200,50.4237000,5,30,0,0
12.0912900,50.5208200,5,30,0,0
12.1928700,54.1148900,5,30,0,0
12.2770200,51.3253700,5,30,0,0
12.3176900,51.3323900,5,30,0,0
12.3241800,51.3211400,5,30,0,0
12.3461100,51.3302300,5,30,0,0
12.3869300,51.2896300,5,30,0,0
12.5917500,51.8788800,5,30,0,0
12.7518000,51.8514800,5,30,0,0
12.9416600,51.2816900,5,30,0,0
13.0252800,52.3936100,5,30,0,0
13.0366700,52.3941700,5,30,0,0
13.4021600,52.5087900,5,30,0,0
13.4066400,52.5133900,5,30,0,0
13.4208000,52.5651000,5,30,0,0
13.4863800,52.6198000,5,30,0,0
13.5239800,52.4629700,5,30,0,0
13.5459700,52.6296800,5,30,0,0
13.5638000,51.1567600,5,30,0,0
13.5909500,51.1392100,5,30,0,0
13.6556400,51.0967100,5,30,0,0
13.7239500,51.1674100,5,30,0,0
13.7390400,51.1480400,5,30,0,0
13.7405900,51.1459300,5,30,0,0
14.4474500,51.0337200,5,30,0,0
9.1683300,48.5219400,5,40,0,0
9.1696300,48.4955100,5,40,0,0
9.1718800,48.5220000,5,40,0,0
9.2147200,48.4922200,5,40,0,0
9.2163900,48.4950000,5,40,0,0
9.2200000,48.4927800,5,40,0,0
9.2205600,48.4905600,5,40,0,0
6.0397200,50.8363900,5,50,0,0
6.0475000,50.8316700,5,50,0,0
6.0635300,51.7895800,5,50,0,0
9.9997200,48.2986100,5,50,0,0
10.0003522,48.3328541,5,50,0,0
10.0007500,48.5551000,5,50,0,0
10.0018300,53.6618300,5,50,0,0
10.0055600,48.2655600,5,50,0,0
10.0118800,53.5998000,5,50,0,0
10.0152500,53.6001600,5,50,0,0
10.0202800,48.3202800,5,50,0,0
10.0211700,52.2471700,5,50,0,0
10.0241700,48.6177800,5,50,0,0
9.9994400,48.3405600,5,50,0,0
10.0244400,48.8683300,5,50,0,0
10.0250000,49.0208300,5,50,0,0
10.0280600,48.8150000,5,50,0,0
10.0400000,48.8447200,5,50,0,0
10.0428200,51.7638600,5,50,0,0
10.0496000,53.6969600,5,50,0,0
10.0558300,48.6947200,5,50,0,0
10.0580600,48.8738900,5,50,0,0
10.0594400,48.8488900,5,50,0,0
10.0606400,53.6085700,5,50,0,0
10.0652800,48.8344400,5,50,0,0
10.0673900,54.0479400,5,50,0,0
10.0716700,48.8291700,5,50,0,0
10.0721800,53.5702600,5,50,0,0
10.0730600,48.8633300,5,50,0,0
10.0786100,48.8386100,5,50,0,0
10.0805800,48.8385500,5,50,0,0
10.0847500,53.6246000,5,50,0,0
10.0858700,47.6793700,5,50,0,0
10.0975000,48.8461100,5,50,0,0
10.0980600,48.8952800,5,50,0,0
10.1002800,48.5938900,5,50,0,0
10.1002800,48.8700000,5,50,0,0
10.1011100,48.8291700,5,50,0,0
10.1031000,54.0243700,5,50,0,0
10.1061100,48.8950000,5,50,0,0
10.1088900,48.7447200,5,50,0,0
10.1109400,48.8394700,5,50,0,0
10.1122200,48.8430600,5,50,0,0
10.1163900,48.4880600,5,50,0,0
10.1166700,48.8275000,5,50,0,0
10.1238900,48.5041700,5,50,0,0
10.1241700,48.7388900,5,50,0,0
10.1294300,53.9186300,5,50,0,0
10.1386800,53.2278300,5,50,0,0
10.1480600,48.6288900,5,50,0,0
10.1521400,49.7766700,5,50,0,0
10.1533300,48.6383300,5,50,0,0
10.1783300,48.5669400,5,50,0,0
10.1802800,48.8041700,5,50,0,0
10.1908300,48.8050000,5,50,0,0
10.1923500,53.4954300,5,50,0,0
10.2094300,52.5925200,5,50,0,0
10.2172200,48.8544400,5,50,0,0
10.2174700,49.7087300,5,50,0,0
20.7110800,49.6139300,5,50,0,0
20.7180200,49.6206600,5,50,0,0
20.7215800,49.6140300,5,50,0,0
20.7337600,49.5733300,5,50,0,0
19.9857800,49.5187500,5,50,0,0
20.0162300,49.3912800,5,50,0,0
20.3966800,49.5119700,5,50,0,0
20.7301800,49.5913000,5,50,0,0
18.8640600,47.4689700,1,100,0,0
17.8382200,47.6843600,1,130,0,0
18.3525300,47.6130600,1,130,0,0
13.1183000,48.5564100,5,50,0,0
13.1413900,50.8025000,5,50,0,0
13.1816700,50.8658300,5,50,0,0
13.2563900,50.8138900,5,50,0,0
13.2625000,50.8175000,5,50,0,0
13.2786100,50.9933300,5,50,0,0
13.3077800,50.9408300,5,50,0,0
13.3135200,50.7666000,5,50,0,0
13.3138900,50.9058300,5,50,0,0
13.3266700,50.8494400,5,50,0,0
13.4442400,50.9787900,5,50,0,0
12.1918100,49.4550700,5,60,0,0
